Geo Code,Geo Name,Line Number
"4714053","Willow Creek No. 458, RM",454916
"4714056","Connaught No. 457, RM",455043
"4714058","Ridgedale, VL",455170
"4714059","Arborfield No. 456, RM",455297
"4714061","Zenon Park, VL",455424
"4714062","Arborfield, T",455551
"4714067","Moose Range No. 486, RM",455678
"4714068","Tobin Lake, RV",455805
"4714069","Carrot River, T",455932
"4714072","Nipawin No. 487, RM",456059
"4714073","Aylsham, VL",456186
"4714074","Codette, VL",456313
"4714076","Nipawin, T",456440
"4714077","Torch River No. 488, RM",456567
"4714079","White Fox, VL",456694
"4714091","Love, VL",456821
"4714092","Choiceland, T",456948
"4714093","Smeaton, VL",457075
"4714839","Shoal Lake 28A, IRI",457202
"4714840","Red Earth 29, IRI",457329
"4714841","Yellowquill 90, IRI",457456
"4714842","Kinistin 91, IRI",457583
"4714843","Yellow Quill 90-9, IRI",457710
"4714845","Carrot River 29A, IRI",457837
"4715","Division No. 15",457964
"4715001","St. Peter No. 369, RM",458091
"4715002","Englefeld, VL",458218
"4715003","St. Gregor, VL",458345
"4715004","Muenster, VL",458472
"4715005","Annaheim, VL",458599
"4715006","Lake Lenore, VL",458726
"4715007","Humboldt No. 370, RM",458853
"4715008","Humboldt, CY",458980
"4715011","Bayne No. 371, RM",459107
"4715012","Bruno, T",459234
"4715014","Grant No. 372, RM",459361
"4715016","Prud'Homme, VL",459488
"4715017","Vonda, T",459615
"4715018","Aberdeen No. 373, RM",459742
"4715019","Aberdeen, T",459869
"4715026","Laird No. 404, RM",459996
"4715027","Hepburn, T",460123
"4715028","Waldheim, T",460250
"4715029","Laird, VL",460377
"4715031","Rosthern No. 403, RM",460504
"4715032","Rosthern, T",460631
"4715034","Hague, T",460758
"4715036","Fish Creek No. 402, RM",460885
"4715038","Alvena, VL",461012
"4715039","Hoodoo No. 401, RM",461139
"4715041","Cudworth, T",461266
"4715042","Wakaw, T",461393
"4715043","Wakaw Lake, RV",461520
"4715044","Three Lakes No. 400, RM",461647
"4715045","Pilger, VL",461774
"4715046","St. Benedict, VL",461901
"4715047","Middle Lake, VL",462028
"4715048","Lake Lenore No. 399, RM",462155
"4715049","St. Brieux, T",462282
"4715051","Flett's Springs No. 429, RM",462409
"4715052","Beatty, VL",462536
"4715054","Invergordon No. 430, RM",462663
"4715057","St. Louis No. 431, RM",462790
"4715059","St. Louis, VL",462917
"4715061","Duck Lake No. 463, RM",463044
"4715062","Duck Lake, T",463171
"4715064","Prince Albert No. 461, RM",463298
"4715066","Prince Albert, CY",463425
"4715067","Birch Hills No. 460, RM",463552
"4715068","Birch Hills, T",463679
"4715070","Candle Lake, RV",463806
"4715071","Kinistino No. 459, RM",463933
"4715072","Weldon, VL",464060
"4715074","Kinistino, T",464187
"4715075","Lakeland No. 521, RM",464314
"4715076","Christopher Lake, VL",464441
"4715079","Garden River No. 490, RM",464568
"4715085","Albertville, VL",464695
"4715091","Weirdale, VL",464822
"4715092","Meath Park, VL",464949
"4715094","Buckland No. 491, RM",465076
"4715098","Paddockwood, VL",465203
"4715099","Paddockwood No. 520, RM",465330
"4715844","One Arrow 95, IRI",465457
"4715845","Beardy's 97 and Okemasis 96, IRI",465584
"4715847","Muskoday First Nation, IRI",465711
"4715848","Wahpaton 94A, IRI",465838
"4715849","James Smith 100, IRI",465965
"4715850","Cumberland 100A, IRI",466092
"4715851","Little Red River 106C, IRI",466219
"4715853","Montreal Lake 106B, IRI",466346
"4716","Division No. 16",466473
"4716002","Denholm, VL",466600
"4716004","Maymont, VL",466727
"4716005","Mayfield No. 406, RM",466854
"4716008","Great Bend No. 405, RM",466981
"4716009","Radisson, T",467108
"4716011","Borden, VL",467235
"4716013","Blaine Lake No. 434, RM",467362
"4716014","Marcelin, VL",467489
"4716016","Blaine Lake, T",467616
"4716018","Redberry No. 435, RM",467743
"4716022","Hafford, T",467870
"4716023","Douglas No. 436, RM",467997
"4716024","Speers, VL",468124
"4716028","North Battleford No. 437, RM",468251
"4716029","North Battleford, CY",468378
"4716033","Round Hill No. 467, RM",468505
"4716038","Meeting Lake No. 466, RM",468632
"4716041","Leask No. 464, RM",468759
"4716042","Leask, VL",468886
"4716043","Pebble Baye, RV",469013
"4716044","Parkside, VL",469140
"4716046","Shellbrook No. 493, RM",469267
"4716047","Shellbrook, T",469394
"4716051","Canwood No. 494, RM",469521
"4716052","Canwood, VL",469648
"4716053","Prince Albert National Park, NO",469775
"4716054","Debden, VL",469902
"4716056","Spiritwood No. 496, RM",470029
"4716057","Shell Lake, VL",470156
"4716058","Spiritwood, T",470283
"4716059","Big Shell, RV",470410
"4716060","Echo Bay, RV",470537
"4716061","Leoville, VL",470664
"4716062","Medstead No. 497, RM",470791
"4716063","Medstead, VL",470918
"4716072","Big River, T",471045
"4716075","Big River No. 555, RM",471172
"4716077","Chitek Lake, RV",471299
"4716854","Muskeg Lake Cree Nation 102, IRI",471426
"4716855","Mistawasis 103, IRI",471553
"4716856","Sturgeon Lake 101, IRI",471680
"4716858","Big River 118, IRI",471807
"4716860","Ahtahkakoop 104, IRI",471934
"4716862","Witchekan Lake 117, IRI",472061
"4716863","Chitek Lake 191, IRI",472188
"4716880","Pelican Lake 191B, IRI",472315
"4717","Division No. 17",472442
"4717001","Meota No. 468, RM",472569
"4717002","Cochin, RV",472696
"4717004","Metinota, RV",472823
"4717005","Aquadeo, RV",472950
"4717006","Meota, VL",473077
"4717008","Turtle River No. 469, RM",473204
"4717011","Edam, VL",473331
"4717013","Paynton No. 470, RM",473458
"4717014","Paynton, VL",473585
"4717017","Eldon No. 471, RM",473712
"4717018","Maidstone, T",473839
"4717019","Waseca, VL",473966
"4717022","Wilton No. 472, RM",474093
"4717024","Lashburn, T",474220
"4717026","Marshall, T",474347
"4717028","Britannia No. 502, RM",474474
"4717029","Lloydminster (Part), CY",474601
"4717032","Frenchman Butte No. 501, RM",474728
"4717034","Paradise Hill, VL",474855
"4717036","St. Walburg, T",474982
"4717039","Mervin, VL",475109
"4717041","Turtleford, T",475236
"4717042","Kivimaa-Moonlight Bay, RV",475363
"4717045","Mervin No. 499, RM",475490
"4717047","Parkdale No. 498, RM",475617
"4717048","Glaslyn, VL",475744
"4717052","Meadow Lake, CY",475871
"4717054","Meadow Lake No. 588, RM",475998
"4717055","Dorintosh, VL",476125
"4717056","Loon Lake No. 561, RM",476252
"4717057","Makwa, VL",476379
"4717058","Loon Lake, VL",476506
"4717062","Beaver River No. 622, RM",476633
"4717066","Goodsoil, VL",476760
"4717067","Pierceland, VL",476887
"4717801","Seekaskootch 119, IRI",477014
"4717802","Makaoo (Part) 120, IRI",477141
"4717803","Thunderchild First Nation 115B, IRI",477268
"4717805","Flying Dust First Nation 105 (Meadow Lake 105), IRI",477395
"4717806","Waterhen 130, IRI",477522
"4717807","Makwa Lake 129B, IRI",477649
"4717809","Ministikwan 161, IRI",477776
"4717810","Ministikwan 161A, IRI",477903
"4717811","Big Island Lake Cree Territory, IRI",478030
"4717812","Moosomin 112B, IRI",478157
"4717813","Saulteaux 159, IRI",478284
"4717816","Eagles Lake 165C, IRI",478411
"4718","Division No. 18",478538
"4718005","Cumberland House, NV",478665
"4718012","Timber Bay, NH",478792
"4718015","Weyakwin, NH",478919
"4718021","Green Lake, NV",479046
"4718028","Cole Bay, NH",479173
"4718030","Jans Bay, NH",479300
"4718033","Beauval, NV",479427
"4718041","La Ronge, T",479554
"4718042","Air Ronge, NV",479681
"4718049","Denare Beach, NV",479808
"4718051","Creighton, T",479935
"4718052","Flin Flon (Part), CY",480062
"4718055","Pelican Narrows, NV",480189
"4718058","Sandy Bay, NV",480316
"4718065","Pinehouse, NV",480443
"4718067","Île-à-la-Crosse, NV",480570
"4718069","Patuanak, NH",480697
"4718070","Buffalo Narrows, NV",480824
"4718072","Michel Village, NH",480951
"4718074","La Loche, NV",481078
"4718075","Turnor Lake, NH",481205
"4718090","Division No. 18, Unorganized, NO",481332
"4718100","Stony Rapids, NH",481459
"4718801","Cumberland House Cree Nation 20, IRI",481586
"4718802","Montreal Lake 106, IRI",481713
"4718803","Stanley 157, IRI",481840
"4718806","Wapaskokimaw 202, IRI",481967
"4718807","La Plonge 192, IRI",482094
"4718808","Morin Lake 217, IRI",482221
"4718809","Lac La Ronge 156, IRI",482348
"4718811","Sucker River 156C (Nemebien River 156C), IRI",482475
"4718812","Kitsakie 156B, IRI",482602
"4718814","Wapachewunak 192D, IRI",482729
"4718817","Canoe Lake 165, IRI",482856
"4718818","Buffalo River Dene Nation 193 (Peter Pond Lake 193), IRI",482983
"4718819","Turnor Lake 193B, IRI",483110
"4718820","Pelican Narrows 184B, IRI",483237
"4718821","Sturgeon Weir 184F, IRI",483364
"4718822","Southend 200, IRI",483491
"4718824","Fond du Lac 227, IRI",483618
"4718825","Brabant Lake, S-É",483745
"4718826","Southend No. 200A, IRI",483872
"4718828","Chicken 224, IRI",483999
"4718831","Grandmother's Bay 219, IRI",484126
"4718832","Lac La Hache 220, IRI",484253
"4718839","Clearwater River Dene 222, IRI",484380
"4718852","Kimosom Pwatinahk 203 (Deschambault Lake), IRI",484507
"48","Alberta",484634
"4801","Division No. 1",484761
"4801003","Cypress County, MD",484888
"4801006","Medicine Hat, CY",485015
"4801008","Forty Mile County No. 8, MD",485142
"4801009","Foremost, VL",485269
"4801014","Bow Island, T",485396
"4801018","Redcliff, T",485523
"4802","Division No. 2",485650
"4802001","Warner County No. 5, MD",485777
"4802002","Coutts, VL",485904
"4802004","Milk River, T",486031
"4802006","Warner, VL",486158
"4802008","Raymond, T",486285
"4802009","Stirling, VL",486412
"4802011","Lethbridge County, MD",486539
"4802012","Lethbridge, CY",486666
"4802013","Coalhurst, T",486793
"4802014","Nobleford, VL",486920
"4802016","Barons, VL",487047
"4802018","Picture Butte, T",487174
"4802019","Coaldale, T",487301
"4802021","Taber, MD",487428
"4802022","Taber, T",487555
"4802023","Barnwell, VL",487682
"4802029","Vauxhall, T",487809
"4802031","Newell County, MD",487936
"4802034","Brooks, CY",488063
"4802036","Duchess, VL",488190
"4802038","Rosemary, VL",488317
"4802039","Bassano, T",488444
"4803","Division No. 3",488571
"4803001","Cardston County, MD",488698
"4803002","Magrath, T",488825
"4803003","Improvement District No. 4 Waterton, ID",488952
"4803004","Cardston, T",489079
"4803006","Glenwood, VL",489206
"4803008","Hill Spring, VL",489333
"4803011","Pincher Creek No. 9, MD",489460
"4803014","Pincher Creek, T",489587
"4803016","Cowley, VL",489714
"4803018","Willow Creek No. 26, MD",489841
"4803019","Fort Macleod, T",489968
"4803021","Granum, T",490095
"4803022","Claresholm, T",490222
"4803024","Stavely, T",490349
"4803026","Nanton, T",490476
"4803801","Piikani 147, IRI",490603
"4803802","Blood 148, IRI",490730
"4804","Division No. 4",490857
"4804001","Acadia No. 34, MD",490984
"4804004","Special Area No. 2, SA",491111
"4804006","Empress, VL",491238
"4804011","Hanna, T",491365
"4804012","Special Area No. 3, SA",491492
"4804014","Oyen, T",491619
"4804016","Cereal, VL",491746
"4804019","Youngstown, VL",491873
"4804020","Special Area No. 4, SA",492000
"4804021","Veteran, VL",492127
"4804022","Consort, VL",492254
"4805","Division No. 5",492381
"4805001","Vulcan County, MD",492508
"4805002","Carmangay, VL",492635
"4805004","Champion, VL",492762
"4805006","Vulcan, T",492889
"4805008","Lomond, VL",493016
"4805009","Milo, VL",493143
"4805011","Arrowwood, VL",493270
"4805012","Wheatland County, MD",493397
"4805018","Strathmore, T",493524
"4805019","Hussar, VL",493651
"4805021","Standard, VL",493778
"4805022","Rockyford, VL",493905
"4805026","Drumheller, T",494032
"4805031","Starland County, MD",494159
"4805034","Delia, VL",494286
"4805036","Munson, VL",494413
"4805038","Morrin, VL",494540
"4805041","Kneehill County, MD",494667
"4805042","Carbon, VL",494794
"4805044","Acme, VL",494921
"4805046","Linden, VL",495048
"4805048","Three Hills, T",495175
"4805049","Trochu, T",495302
"4805802","Siksika 146, IRI",495429
"4806","Division No. 6",495556
"4806001","Foothills No. 31, MD",495683
"4806006","High River, T",495810
"4806008","Longview, VL",495937
"4806009","Turner Valley, T",496064
"4806011","Black Diamond, T",496191
"4806012","Okotoks, T",496318
"4806014","Rocky View County, MD",496445
"4806016","Calgary, CY",496572
"4806017","Chestermere, CY",496699
"4806019","Cochrane, T",496826
"4806021","Airdrie, CY",496953
"4806022","Irricana, T",497080
"4806024","Beiseker, VL",497207
"4806026","Crossfield, T",497334
"4806028","Mountain View County, MD",497461
"4806029","Carstairs, T",497588
"4806031","Cremona, VL",497715
"4806032","Didsbury, T",497842
"4806034","Olds, T",497969
"4806036","Sundre, T",498096
"4806803","Eden Valley 216, IRI",498223
"4806804","Tsuu T'ina Nation 145 (Sarcee 145), IRI",498350
"4807","Division No. 7",498477
"4807001","Provost No. 52, MD",498604
"4807002","Provost, T",498731
"4807004","Czar, VL",498858
"4807006","Hughenden, VL",498985
"4807008","Amisk, VL",499112
"4807011","Paintearth County No. 18, MD",499239
"4807012","Coronation, T",499366
"4807014","Castor, T",499493
"4807016","Halkirk, VL",499620
"4807019","Stettler County No. 6, MD",499747
"4807021","Big Valley, VL",499874
"4807022","Gadsby, VL",500001
"4807024","Botha, VL",500128
"4807026","Stettler, T",500255
"4807027","White Sands, SV",500382
"4807028","Rochon Sands, SV",500509
"4807029","Donalda, VL",500636
"4807031","Flagstaff County, MD",500763
"4807032","Alliance, VL",500890
"4807036","Forestburg, VL",501017
"4807038","Heisler, VL",501144
"4807039","Daysland, T",501271
"4807042","Killam, T",501398
"4807044","Sedgewick, T",501525
"4807046","Lougheed, VL",501652
"4807048","Hardisty, T",501779
"4807049","Wainwright No. 61, MD",501906
"4807051","Chauvin, VL",502033
"4807052","Edgerton, VL",502160
"4807054","Wainwright, T",502287
"4807056","Irma, VL",502414
"4808","Division No. 8",502541
"4808001","Red Deer County, MD",502668
"4808002","Elnora, VL",502795
"4808004","Delburne, VL",502922
"4808005","Jarvis Bay, SV",503049
"4808006","Bowden, T",503176
"4808008","Innisfail, T",503303
"4808009","Penhold, T",503430
"4808011","Red Deer, CY",503557
"4808012","Sylvan Lake, T",503684
"4808013","Norglenwold, SV",503811
"4808022","Lacombe County, MD",503938
"4808023","Birchcliff, SV",504065
"4808024","Eckville, T",504192
"4808025","Half Moon Bay, SV",504319
"4808026","Bentley, T",504446
"4808027","Sunbreaker Cove, SV",504573
"4808028","Gull Lake, SV",504700
"4808029","Blackfalds, T",504827
"4808031","Lacombe, CY",504954
"4808032","Clive, VL",505081
"4808034","Alix, VL",505208
"4808038","Ponoka County, MD",505335
"4808039","Ponoka, T",505462
"4808042","Parkland Beach, SV",505589
"4808044","Rimbey, T",505716
"4808811","Samson 137, IRI",505843
"4808813","Montana 139, IRI",505970
"4809","Division No. 9",506097
"4809002","Clearwater County, MD",506224
"4809010","Caroline, VL",506351
"4809015","Rocky Mountain House, T",506478
"4809806","O'Chiese 203, IRI",506605
"4809809","Sunchild 202, IRI",506732
"4809810","Big Horn 144A, IRI",506859
"4810","Division No. 10",506986
"4810001","Camrose County, MD",507113
"4810002","Bashaw, T",507240
"4810003","Rosalind, VL",507367
"4810004","Ferintosh, VL",507494
"4810006","Edberg, VL",507621
"4810009","Bawlf, VL",507748
"4810011","Camrose, CY",507875
"4810012","Bittern Lake, VL",508002
"4810014","Hay Lakes, VL",508129
"4810016","Beaver County, MD",508256
"4810018","Tofield, T",508383
"4810019","Ryley, VL",508510
"4810021","Holden, VL",508637
"4810022","Viking, T",508764
"4810026","Minburn County No. 27, MD",508891
"4810028","Vegreville, T",509018
"4810031","Innisfree, VL",509145
"4810034","Mannville, VL",509272
"4810036","Vermilion River County, MD",509399
"4810038","Paradise Valley, VL",509526
"4810039","Lloydminster (Part), CY",509653
"4810041","Kitscoty, VL",509780
"4810042","Vermilion, T",509907
"4810044","Marwayne, VL",510034
"4810046","Dewberry, VL",510161
"4810048","Two Hills County No. 21, MD",510288
"4810051","Myrnam, VL",510415
"4810052","Two Hills, T",510542
"4810056","Willingdon, VL",510669
"4810058","Lamont County, MD",510796
"4810059","Andrew, VL",510923
"4810061","Mundare, T",511050
"4810062","Chipman, VL",511177
"4810064","Lamont, T",511304
"4810066","Bruderheim, T",511431
"4810805","Makaoo (Part) 120, IRI",511558
"4811","Division No. 11",511685
"4811001","Wetaskiwin County No. 10, MD",511812
"4811002","Wetaskiwin, CY",511939
"4811004","Grandview, SV",512066
"4811005","Poplar Bay, SV",512193
"4811006","Crystal Springs, SV",512320
"4811008","Ma-Me-O Beach, SV",512447
"4811009","Silver Beach, SV",512574
"4811011","Millet, T",512701
"4811012","Leduc County, MD",512828
"4811013","Beaumont, T",512955
"4811016","Leduc, CY",513082
"4811018","Devon, T",513209
"4811019","Calmar, T",513336
"4811020","Sundance Beach, SV",513463
"4811021","Thorsby, VL",513590
"4811023","Golden Days, SV",513717
"4811024","Warburg, VL",513844
"4811026","Breton, VL",513971
"4811031","Drayton Valley, T",514098
"4811032","Brazeau County, MD",514225
"4811034","Parkland County, MD",514352
"4811038","Seba Beach, SV",514479
"4811045","Wabamun, VL",514606
"4811046","Spring Lake, VL",514733
"4811048","Stony Plain, T",514860
"4811049","Spruce Grove, CY",514987
"4811052","Strathcona County, SM",515114
"4811056","Fort Saskatchewan, CY",515241
"4811059","Sturgeon County, MD",515368
"4811061","Edmonton, CY",515495
"4811062","St. Albert, CY",515622
"4811064","Gibbons, T",515749
"4811065","Redwater, T",515876
"4811066","Bon Accord, T",516003
"4811068","Morinville, T",516130
"4811069","Legal, T",516257
"4811801","Ermineskin 138, IRI",516384
"4811802","Pigeon Lake 138A, IRI",516511
"4811803","Louis Bull 138B, IRI",516638
"4811804","Stony Plain 135, IRI",516765
"4811805","Alexander 134, IRI",516892
"4811806","Wabamun 133A, IRI",517019
"4812","Division No. 12",517146
"4812002","Cold Lake, CY",517273
"4812004","Bonnyville No. 87, MD",517400
"4812009","Bonnyville, T",517527
"4812011","Bonnyville Beach, SV",517654
"4812012","Glendon, VL",517781
"4812013","Pelican Narrows, SV",517908
"4812014","St. Paul County No. 19, MD",518035
"4812016","Elk Point, T",518162
"4812018","St. Paul, T",518289
"4812020","Horseshoe Bay, SV",518416
"4812022","Smoky Lake County, MD",518543
"4812024","Vilna, VL",518670
"4812026","Waskatenau, VL",518797
"4812029","Smoky Lake, T",518924
"4812037","Lac la Biche County, MD",519051
"4812802","Unipouheos 121, IRI",519178
"4812804","Puskiakiwenin 122, IRI",519305
"4812808","White Fish Lake 128, IRI",519432
"4812810","Cold Lake 149, IRI",519559
"4812811","Kehewin 123, IRI",519686
"4812813","Cold Lake 149A, IRI",519813
"4812815","Cold Lake 149B, IRI",519940
"4812828","Beaver Lake 131, IRI",520067
"4812840","Heart Lake 167, IRI",520194
"4813","Division No. 13",520321
"4813001","Lac Ste. Anne County, MD",520448
"4813002","Mayerthorpe, T",520575
"4813003","Nakamun Park, SV",520702
"4813005","Val Quentin, SV",520829
"4813006","West Cove, SV",520956
"4813007","Yellowstone, SV",521083
"4813008","Ross Haven, SV",521210
"4813010","Silver Sands, SV",521337
"4813011","Sunset Point, SV",521464
"4813012","Alberta Beach, VL",521591
"4813013","Birch Cove, SV",521718
"4813014","Onoway, T",521845
"4813015","South View, SV",521972
"4813016","Sandy Beach, SV",522099
"4813017","Sunrise Beach, SV",522226
"4813018","Barrhead County No. 11, MD",522353
"4813019","Barrhead, T",522480
"4813028","Westlock County, MD",522607
"4813029","Woodlands County, MD",522734
"4813030","Whitecourt, T",522861
"4813031","Westlock, T",522988
"4813032","Clyde, VL",523115
"4813033","Larkspur, SV",523242
"4813036","Thorhild County, MD",523369
"4813044","Athabasca County, MD",523496
"4813045","Mewatha Beach, SV",523623
"4813046","Boyle, VL",523750
"4813047","Sunset Beach, SV",523877
"4813048","Athabasca, T",524004
"4813049","Island Lake, SV",524131
"4813051","Island Lake South, SV",524258
"4813053","Bondiss, SV",524385
"4813055","South Baptiste, SV",524512
"4813061","Whispering Hills, SV",524639
"4813811","Alexis 133, IRI",524766
"4814","Division No. 14",524893
"4814003","Yellowhead County, MD",525020
"4814019","Hinton, T",525147
"4814024","Edson, T",525274
"4815","Division No. 15",525401
"4815007","Crowsnest Pass, SM",525528
"4815013","Kananaskis, ID",525655
"4815015","Bighorn No. 8, MD",525782
"4815023","Canmore, T",525909
"4815027","Ghost Lake, SV",526036
"4815030","Waiparous, SV",526163
"4815033","Jasper, SM",526290
"4815035","Banff, T",526417
"4815045","Ranchland No. 66, MD",526544
"4815802","Stoney 142, 143, 144, IRI",526671
"4816","Division No. 16",526798
"4816037","Wood Buffalo, SM",526925
"4816051","Improvement District No. 24 Wood Buffalo, ID",527052
"4816817","Janvier 194, IRI",527179
"4816821","Gregoire Lake 176, IRI",527306
"4816822","Gregoire Lake 176A, IRI",527433
"4816850","Allison Bay 219, IRI",527560
"4816852","Dog Head 218, IRI",527687
"4816859","Fort Mackay, S-É",527814
"4817","Division No. 17",527941
"4817021","High Prairie, T",528068
"4817024","Swan Hills, T",528195
"4817026","Northern Sunrise County, MD",528322
"4817027","Big Lakes County, MD",528449
"4817029","Slave Lake, T",528576
"4817031","Opportunity No. 17, MD",528703
"4817033","Lesser Slave River No.124, MD",528830
"4817039","Nampa, VL",528957
"4817062","Clear Hills, MD",529084
"4817064","Hines Creek, VL",529211
"4817076","Northern Lights County, MD",529338
"4817078","Manning, T",529465
"4817093","High Level, T",529592
"4817095","Mackenzie County, SM",529719
"4817097","Rainbow Lake, T",529846
"4817817","Jean Baptiste Gambler 183, IRI",529973
"4817818","Wabasca 166, IRI",530100
"4817819","Wabasca 166A, IRI",530227
"4817821","Wabasca 166B, IRI",530354
"4817822","Wabasca 166C, IRI",530481
"4817823","Wabasca 166D, IRI",530608
"4817824","Utikoomak Lake 155, IRI",530735
"4817827","Utikoomak Lake 155A, IRI",530862
"4817828","Drift Pile River 150, IRI",530989
"4817829","Sucker Creek 150A, IRI",531116
"4817831","Swan River 150E, IRI",531243
"4817835","Fox Lake 162, IRI",531370
"4817836","Kapawe'no First Nation (Freeman 150B), IRI",531497
"4817837","John d'Or Prairie 215, IRI",531624
"4817838","Tall Cree 173, IRI",531751
"4817840","Tall Cree 173A, IRI",531878
"4817842","Boyer 164, IRI",532005
"4817843","Child Lake 164A, IRI",532132
"4817845","Hay Lake 209, IRI",532259
"4817848","Bushe River 207, IRI",532386
"4817849","Upper Hay River 212, IRI",532513
"4817853","Little Buffalo, S-É",532640
"4817855","Desmarais, S-É",532767
"4817856","Woodland Cree 226, IRI",532894
"4817857","Woodland Cree 228, IRI",533021
"4817859","Fort Vermilion 173B, IRI",533148
"4817860","Loon Lake 235, IRI",533275
"4818","Division No. 18",533402
"4818002","Fox Creek, T",533529
"4818005","Grande Cache, T",533656
"4818015","Greenview No. 16, MD",533783
"4818018","Valleyview, T",533910
"4818816","Sturgeon Lake 154, IRI",534037
"4818818","Sturgeon Lake 154A, IRI",534164
"4819","Division No. 19",534291
"4819006","Grande Prairie County No. 1, MD",534418
"4819008","Hythe, VL",534545
"4819009","Beaverlodge, T",534672
"4819011","Wembley, T",534799
"4819012","Grande Prairie, CY",534926
"4819014","Sexsmith, T",535053
"4819038","Peace River, T",535180
"4819041","Smoky River No. 130, MD",535307
"4819042","McLennan, T",535434
"4819044","Donnelly, VL",535561
"4819046","Falher, T",535688
"4819048","Girouxville, VL",535815
"4819049","Birch Hills County, MD",535942
"4819054","Spirit River No. 133, MD",536069
"4819056","Rycroft, VL",536196
"4819058","Spirit River, T",536323
"4819059","Saddle Hills County, MD",536450
"4819066","Fairview No. 136, MD",536577
"4819068","Fairview, T",536704
"4819071","Peace No. 135, MD",536831
"4819072","Berwyn, VL",536958
"4819074","Grimshaw, T",537085
"4819815","Horse Lakes 152B, IRI",537212
"4819826","Duncan's 151A, IRI",537339
"59","British Columbia",537466
"5901","East Kootenay",537593
"5901003","Elkford, DM",537720
"5901006","Sparwood, DM",537847
"5901012","Fernie, CY",537974
"5901017","East Kootenay A, RDA",538101
"5901019","East Kootenay B, RDA",538228
"5901022","Cranbrook, CY",538355
"5901028","Kimberley, CY",538482
"5901035","East Kootenay C, RDA",538609
"5901037","East Kootenay E, RDA",538736
"5901039","Invermere, DM",538863
"5901040","Radium Hot Springs, VL",538990
"5901043","Canal Flats, VL",539117
"5901046","East Kootenay F, RDA",539244
"5901048","East Kootenay G, RDA",539371
"5901801","Tobacco Plains 2, IRI",539498
"5901803","Kootenay 1, IRI",539625
"5901804","Columbia Lake 3, IRI",539752
"5901806","Shuswap, IRI",539879
"5903","Central Kootenay",540006
"5903004","Creston, T",540133
"5903010","Central Kootenay A, RDA",540260
"5903011","Salmo, VL",540387
"5903013","Central Kootenay B, RDA",540514
"5903015","Nelson, CY",540641
"5903017","Central Kootenay C, RDA",540768
"5903019","Slocan, VL",540895
"5903023","Kaslo, VL",541022
"5903027","Silverton, VL",541149
"5903032","New Denver, VL",541276
"5903039","Central Kootenay D, RDA",541403
"5903041","Central Kootenay E, RDA",541530
"5903043","Central Kootenay F, RDA",541657
"5903045","Castlegar, CY",541784
"5903047","Central Kootenay G, RDA",541911
"5903050","Nakusp, VL",542038
"5903052","Central Kootenay H, RDA",542165
"5903056","Central Kootenay I, RDA",542292
"5903058","Central Kootenay J, RDA",542419
"5903060","Central Kootenay K, RDA",542546
"5903807","Creston 1, IRI",542673
"5905","Kootenay Boundary",542800
"5905005","Fruitvale, VL",542927
"5905009","Montrose, VL",543054
"5905014","Trail, CY",543181
"5905018","Warfield, VL",543308
"5905023","Rossland, CY",543435
"5905026","Kootenay Boundary A, RDA",543562
"5905030","Kootenay Boundary B / Lower Columbia-Old-Glory, RDA",543689
"5905032","Grand Forks, CY",543816
"5905037","Midway, VL",543943
"5905042","Greenwood, CY",544070
"5905050","Kootenay Boundary C / Christina Lake, RDA",544197
"5905052","Kootenay Boundary D / Rural Grand Forks, RDA",544324
"5905054","Kootenay Boundary E / West Boundary, RDA",544451
"5907","Okanagan-Similkameen",544578
"5907005","Osoyoos, T",544705
"5907009","Keremeos, VL",544832
"5907014","Oliver, T",544959
"5907022","Okanagan-Similkameen A, RDA",545086
"5907024","Princeton, T",545213
"5907026","Okanagan-Similkameen B, RDA",545340
"5907028","Okanagan-Similkameen C, RDA",545467
"5907035","Summerland, DM",545594
"5907041","Penticton, CY",545721
"5907047","Okanagan-Similkameen D, RDA",545848
"5907049","Okanagan-Similkameen E, RDA",545975
"5907051","Okanagan-Similkameen F, RDA",546102
"5907053","Okanagan-Similkameen G, RDA",546229
"5907055","Okanagan-Similkameen H, RDA",546356
"5907802","Osoyoos 1, IRI",546483
"5907803","Penticton 1, IRI",546610
"5907805","Chopaka 7 & 8, IRI",546737
"5907807","Chuchuwayha 2, IRI",546864
"5907809","Ashnola 10, IRI",546991
"5909","Fraser Valley",547118
"5909009","Hope, DM",547245
"5909014","Fraser Valley A, RDA",547372
"5909016","Fraser Valley B, RDA",547499
"5909020","Chilliwack, CY",547626
"5909027","Harrison Hot Springs, VL",547753
"5909032","Kent, DM",547880
"5909034","Fraser Valley D, RDA",548007
"5909035","Fraser Valley H, RDA",548134
"5909036","Fraser Valley E, RDA",548261
"5909048","Fraser Valley C, RDA",548388
"5909052","Abbotsford, CY",548515
"5909056","Mission, DM",548642
"5909060","Fraser Valley F, RDA",548769
"5909062","Fraser Valley G, RDA",548896
"5909804","Chawathil 4, IRI",549023
"5909806","Kopchitchin 2, IRI",549150
"5909807","Ohamil 1, IRI",549277
"5909812","Schkam 2, IRI",549404
"5909819","Kahmoose 4, IRI",549531
"5909821","Kwawkwawapilt 6, IRI",549658
"5909824","Skwah 4, IRI",549785
"5909826","Skway 5, IRI",549912
"5909827","Soowahlie 14, IRI",550039
"5909830","Tzeachten 13, IRI",550166
